Record_ID,URL_Limo,Date_Type,Date_1,Date_2,Language,Imprint_$a_$b_$c_$3_Place_Name_Date_of_Publication,Imprint_$e_$f_$g_Place_Name_Date_of_Manufacture,Physical_Extent_1,Physical_Extent_2,Color_Indication,Note_on_Content,ENGcontent,Source_of_Illustration,Main_Title,PlaceName1,Lat1,Long1,Object,PlaceName2,Lat2,Long2,PlaceName3,Lat3,Long3,PlaceName4,Lat4,Long4,Local_Subj_Building_Type,Local_Subj_Building,Local_Subj_Street,Local_Subj_Pano,Local_Subj_Event,Creator_Name1,Creator_Name 2,Creator_Name_$a3,Local_Uniform_Title_City1,Local_Uniform_Title_Category,(Typo)graphical_Terms_1,Inscriptions,Full_Inscription,URL_Digital_Object,URL_Thumbnail,Physical_Original
9980119520101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980119520101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,dut,$c 1801-1900,,$c image: 217 x 161 mm,$c image with inscription: 244 x 185 mm.,$g Black-and-white,$a Zicht op voorzijde Sint-Pieterskerk van uit de Mechelsestraat of van op het Mathieu de Layensplein. Links en rechts oude huisgevels. Rechts naast de kerk een doorzicht. Op de voorgrond een grote overhuifde kar met twee paarden en omstaanders. Mogelijk ietwat fantasierijke voorstelling.,"$a View from the front of St. Peter's Church from Mechelsestraat or Mathieu de Layensplein. Left and right old house facades. To the right a view through the church. In the foreground, a large covered cart with two horses and bystanders. Possibly a somewhat imaginative representation.",,$a Zicht op Sint-Pieterskerk,Sint-Pieterskerk,50.87953,4.7012,,,,,,,,,,,$a VoL Building type$x houses°°° $a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Pieterskerk","$a VoL Street$x Leuven, Mechelsestraat (formerly: Borchstraat/Schipstraat)°°° $a VoL Street$x Leuven, de Layensplein (Mathieu)",,,"$a Fourmois, Théodore°°° $g Belgian painter, printmaker and lithographer°°° $d 1814-1871°°° $4 art°°° $3 lithographer",$a Dewasme°°° $4 art°°° $3 printer,,$a Leuven,Religious buildings°°° Streets°°° Squares,$b lithograph(s),$b outside the image: bottom left°°°$b outside the image: bottom right,"$a Fourmois del.$b buiten de voorstelling: onderaan, links°°°$a Imp. lith. de Dewasme$b buiten de voorstelling: onderaan, rechts",http://resolver.libis.be/IE979245/representation,http://resolver.libis.be/IE979245/thumbnail,KU Leuven Libraries BIBC BRES TA00213
9980120990101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980120990101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900°°° $3 datum onzeker,"$e Leuven°°° $f Barella, P.",$c image: 200 x 148 mm,$c image with inscription: 245 x 163 mm.,$g Black-and-white,"$a Gezicht op de voorgevel van de Sint-Pieterskerk en de huidige Dirk Boutslaan. De prent toont de afgewerkte toestand van de nooit gerealiseerde drie torenspitsen. Op de voorgrond oude gevels. Levendig straattoneel met man te paard, man met kar, wandelaars enz.","$a View of the facade of St. Peter's Church and the current Dirk Boutslaan. The print shows the finished state of the never realized three spires. In the foreground old facades. Lively street scene with man on horseback, man with cart, walkers, etc.",,$a Vue de la Façade de L'église de St. Pierre à Louvain,Sint-Pieterskerk,50.87953,4.7012,,,,,,,,,,,$a VoL Building type$x houses°°° $a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Pieterskerk","$a VoL Street$x Leuven, Boutslaan (Dirk) (formerly: Albertlaan (Koning))",,,"$a Simoneau°°° $g Belgian artist°°° $d 1810-1870°°° $4 art°°° $3 designer, lithographé",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: bottom left°°°$b outside the image: bottom center°°°$b outside the image: bottom right°°°$b outside the image: bottom center°°°$b outside the image: bottom center,"$a G.S... (niet goed leesbaar)$b in de voorstelling: onderaan, rechts°°°$a Ge. Simonau, del.$b buiten de voorstelling: onderaan, links°°°$a Déposé$b buiten de voorstelling: onderaan, centraal°°°$a Lith. de Simonau, Bruxelles$b buiten de voorstelling: onderaan, rechts°°°$a VUE DE LA FACADE DE L'EGLISE DE ST. PIERRE A LOUVAIN,/Ecroulée en 1606. La tour du milieu avait 533 pieds de haut, et les deux tour Latérales en avaient 430/ Juste Lipse, apprenant au Lit de la mort, que cette tour était tombée fit le Chronogramme suivant OMNIA CADUNT et mourut immédiatement après.$b buiten de voorstelling: onderaan, centraal°°°$a Louvain chez P. Barella Md d' Estampes$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979252/representation,http://resolver.libis.be/IE979252/thumbnail,KU Leuven Libraries BIBC BRES TA00214
9980121070101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980121070101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1967,\\\\,dut,$c 1967,$f De Standaard,$c image: 180 x 112 mm,,$g Black-and-white,$a Fantasierijk gezicht op Grote Markt en Sint-Pieterskerk vanuit Naamsestraat. Vooraan enkele auto's en wandelaars.,$a Imaginative view of Grote Markt and Sint-Pieterskerk from the Naamsestraat. In front some cars and walkers.,"$a afbeelding uit: De Standaard, donderdag 27 april 1967",$a Leuven,Sint-Pieterskerk,50.87953,4.7012,,,,,,,,,,,$a VoL Building type$x houses°°° $a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x squares,"$a VoL Building$x Leuven, Sint-Pieterskerk","$a VoL Street$x Leuven, Grote Markt",,,,,,$a Leuven,Religious buildings°°° Squares,$b line block,$b in the image: top center,"$a Leuven. Een beetje... Steven$b in de voorstelling: bovenaan, centraal",http://resolver.libis.be/IE979266/representation,http://resolver.libis.be/IE979266/thumbnail,KU Leuven Libraries BIBC BRES TA00216
9980122530101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980122530101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image: 122 x 103 mm,$c image with inscription: 138 x 121.,$g Black-and-white,$a Zicht op de Sint-Pieterskerk. Romaanse kerk gezien door gotische bril. Rechts naast de kerk enkele woningen. Op de voorgrond een groepjes spelende kinderen en enkele vrouwen.,$a View of St. Peter's Church. Romanesque church seen through gothic glasses. To the right of the church some houses. In the foreground a group of playing children and some women.,,$a Louvain. Église Saint-Pierre,Sint-Pieterskerk,50.87953,4.7012,,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Pieterskerk",,,,"$a Bossuet, François Antoine°°° $g Belgian painter°°° $d 1798-1889°°° $4 art°°° $3 designer","$a Dewasme-Pletinckx, Antoine°°° $g Belgian publisher, printer°°° $d 1797-1851°°° $4 art°°° $3 printer","$a Manche, Edouard°°° $g Belgian printmaker, painter°°° $d 1819-1861°°° $4 art°°° $3 lithograper",$a Leuven,Religious buildings,$b lithograph(s),$b outside the image: bottom left°°°$b outside the image: bottom center°°°$b outside the image: bottom right,"$a Bossuet pinxt.$b buiten de voorstelling: onderaan, links°°°$a De 'lEtablt.Royal de Lithie.de De Wasme-Pletinckx.$b buiten de voorstelling: onderaan, centraal°°°$a Manche litht.$b buiten de voorstelling: onderaan, rechts",http://resolver.libis.be/IE979259/representation,http://resolver.libis.be/IE979259/thumbnail,KU Leuven Libraries BIBC BRES TA00215
9980124770101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980124770101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1891,\\\\,dut,$c 1891,,$c image: 272 x 170 mm,$c image with inscription: 287 x 170 mm.,$g Black-and-white,$a Westelijk tochtportaal. Meerdere standbeelden van heiligen en reliëfs op verschillende hoogtes. Bovenaan hoektorentjes en langs elke kant een timpaan.,$a Western gate. Multiple statues of saints and reliefs at different heights. At the top of corner towers and on each side a tympanum.,,$a Tamboer van de poort der Sint-Pieterskerk (omtrent 1560),Sint-Pieterskerk,50.87953,4.7012,,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Pieterskerk",,,,"$a Rentmeesters, A.°°° $4 art°°° $3 designer",,,$a Leuven,Religious buildings,$b lithograph(s),$b in the image: bottom left°°°$b in the image: bottom right°°°$b outside the image: bottom center,"$a Meisenbach$b in de voorstelling: onderaan, links°°°$a ARentmeester del.91$b in de voorstelling: onderaan, rechts°°°$a TAMBOER VAN DE POORT DER St-PIETERSKERK (omtrent 1560) door Corn. DE VRIENDT, gezegd Floris$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979273/representation,http://resolver.libis.be/IE979273/thumbnail,KU Leuven Libraries BIBC BRES TA00217
9980125540101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980125540101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,dut,$c 1801-1900,,$c image: 252 x 168 mm,$c image with inscription: 268 x 168 mm.,$g Black-and-white,$a Gezicht op voorgevel van Sint-Michielskerk.,$a View of the facade of St. Michael's Church.,,"$a De Sint-Michielskerk (eertijds kerk der Jezuïten) door W. Hesius, in 1650",Sint-Michielskerk,50.87626,4.70102,,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Michielskerk (Naamsestraat)","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)",,,"$a Rentmeesters, A.°°° $4 art",,,$a Leuven,Religious buildings,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: bottom center,"$a ARentmeesters$b in de voorstelling: onderaan, rechts°°°$a DE St-MICHIELSKERK (eertijds kerk der Jezuïten) door W. Hesius, in 1650.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979287/representation,http://resolver.libis.be/IE979287/thumbnail,KU Leuven Libraries BIBC BRES TA00219
9980126590101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980126590101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1913,\\\\,fre,$c 1913,$e Brussels°°° $f F. Dricot & Cie,$c image: 165 x 226 mm,,$g Black-and-white,"$a Zicht op de Oude Markt van uit omgeving Heilige Drievuldigheidscollege. Links, rechts en achteraan winkels en huizen. Sint-Pieterskerk op de achtergrond. Centraal markttafereel.","$a View of the Oude Markt from nearby Holy Trinity College. Left, right and back shops and houses. St. Peter's Church in the background. Central market scene.","$a illustration from: Le Musée du Livre, 1913, p.27-28.",$a Vieux Marché à Louvain $b réduction d'après une eau-forte de F. Dricot,Oude Markt,50.87806,4.69941,,,,,,,,,,,$a VoL Building type$x houses°°° $a VoL Building type$x squares,,"$a VoL Street$x Leuven, Oude Markt",,,"$a Dricot, F.°°° $4 art°°° $3 designer","$a Goossens, J.E.°°° $4 art°°° $3 printer",,$a Leuven,Squares°°° Civic buildings,$b photogravure°°° $b after an etching,"$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: top right°°°$b outside the image: middle, center°°°$b outside the image: bottom left°°°$b outside the image: bottom right","$a F. DRICOT 1913$b in de voorstelling: onderaan, rechts°°°$a Planche 299$b buiten de voorstelling: bovenaan, links°°°$a LE MUSÉE DU LIVRE/ Pascicules XXVII-XXVII. 1913. [77.72]$b buiten de voorstelling: bovenaan, rechts°°°$a ""Vieux Marché à Louvain"" / Réduction d'après une eau-forte de F. DRICOT/ PHOTOTYPOGRAVURE$b buiten de voorstelling: midden, centraal°°°$a Imprimerie J.=E. Goossens, s.a./Bruxelles.$b buiten de voorstelling: onderaan, links°°°$a F. DRICOT & Cie / Photograveurs / Rue de Menin, 20 / Bruxelles (Ouest)$b buiten de voorstelling: onderaan, rechts",http://resolver.libis.be/IE979294/representation,http://resolver.libis.be/IE979294/thumbnail,KU Leuven Libraries BIBC BRES TA00220
9980128840101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980128840101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image: 146 x 201 mm,$c image with inscription: 167 x 217 mm.,$g Black-and-white,"$a Gezicht op het klooster der oratorianen met omwallingsmuur, toegangspoort, gebouwen, kapel en tuin.","$a View of the oratorian monastery with wall, entrance gate, buildings, chapel and garden.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le couvent des oratoriens,Klooster der Oratorianen,50.882965,4.698308,,,,,,,,,,,$a VoL Building type$x monastery,"$a VoL Building$x Leuven, Oratorianenklooster","$a VoL Street$x Leuven, Mechelsestraat (formerly: Borchstraat/Schipstraat)",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A.Joos$b binnen de voorstelling: onderaan, rechts°°°$a Louvain mon$b buiten de voorstelling: bovenaan, links°°°$a LE COUVENT DES ORATORIENS, FONDÉ EN 1626 ET SUPRIMÉ EN 1797.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979301/representation,http://resolver.libis.be/IE979301/thumbnail,KU Leuven Libraries BIBC BRES TA00223
9980129100101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980129100101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image: 199 x 231 mm,$c image with inscription:161 x 244 mm.,$g Black-and-white,"$a Gezicht op het klooster der ursulinen met de gebouwen, de kapel, de tuin en het omringende landschap.","$a View of the Ursuline convent with the buildings, the chapel, the garden and the surrounding landscape.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le couvent des ursulines,Klooster der Ursulinen,50.87742,4.69445,,,,,,,,,,,$a VoL Building type$x monastery,"$a VoL Building$x Leuven, Ursulinenklooster","$a VoL Street$x Leuven, Minderbroedersstraat (formerly: Vredestraat)",,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 graphic artist",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b outside the image: top left°°°$b outside the image: bottom right°°°$b outside the image: bottom center,"$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a H. Otto. sculp$b buiten de voorstelling: onderaan, rechts°°°$a LE COUVENT DES URSULINES, FONDÉ EN 1659 ET SUPRIMÉ EN 1796/ Rue des Recollets.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979308/representation,http://resolver.libis.be/IE979308/thumbnail,KU Leuven Libraries BIBC BRES TA00224
9980129950101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980129950101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image: 144 x 208 mm,$c image with inscription: 168 x 219 mm.,$g Black-and-white,"$a Gezicht op Klooster der Ierse Predikheren (Ierse dominicanen) met centraal kerk, rechts hiervan vertrekken en achteraan tuin. Omringend landschap.","$a View of Monastery of the Irish Dominicans with church in the center, living quarters to the right and garden at the back. Surrounding landscape.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le couvent des dominicains irlandais,Klooster der Ierse Predikheren (Ierse dominicanen),50.88196,4.68882,,,,,,,,,,,$a VoL Building type$x monastery,"$a VoL Building$x Leuven, Klooster van de Ierse Predikheren","$a VoL Street$x Leuven, Ierse-Predikherenstraat",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Streets°°° Religious buildings,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A. JOOS$b in de voorstelling: onderaan, rechts°°°$a Louvain monl.$b buiten de voorstelling: bovenaan, links°°°$a LE COUVENT DES DOMINICAINS IRLANDAIS, BÂTI EN 1625 ET DÉMOLI EN 1802.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979315/representation,http://resolver.libis.be/IE979315/thumbnail,KU Leuven Libraries BIBC BRES TA00225
9980130140101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980130140101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image: 136 x 87 mm,$c image with frame and inscription: 140 x 87 mm.,$g Black-and-white,"$a Zicht op het koor van de Sint-Pieterskerk met centraal de sacramentstoren, links hiervan een priester en een misdienaar, rechts ervan een biddende vrouw. Achteraan links een doorzicht. Prent gevat in hoekversiering.","$a View of the choir of St. Peter's Church with the sacrament tower in the centre, to the left a priest and an altar boy, to the right a praying woman. At the back left a view to the rest of the church. Picture framed in corner decoration.",,$a Le tabernacle de St. Pierre à Louvain,Sint-Pieterskerk,50.87953,4.7012,yes,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Pieterskerk",,,,,,,$a Leuven,Religious buildings,$b lithograph(s),$b outside the image: bottom center,"$a LE TABERNACLE DE ST. PIERRE À LOUVAIN.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979280/representation,http://resolver.libis.be/IE979280/thumbnail,KU Leuven Libraries BIBC BRES TA00218
9980130390101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980130390101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image:145 x 205 mm,$c image with inscription: 176 x 216 mm.,$g Black-and-white,"$a Gezicht op kapel en vertrekken gezien van binnen de muren van het Klooster der Ongeschoeide Karmelieten. Tuin op de voorgrond. Bovenaan, links een inzet met daarin een gezicht op de uitgang van het klooster langs de kant van de Parkstraat.","$a View of chapel and rooms seen from within the walls of the Monastery of the Discalced Carmelites. Garden in the foreground. At the top, on the left an inset with a view of the exit of the monastery on the Parkstraat side.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Vue intérieure du couvent des carmes dechaussés,Klooster der Ongeschoeide Karmelieten,50.87262,4.6994,,,,,,,,,,,$a VoL Building type$x monastery,"$a VoL Building$x Leuven, Klooster van de Ongeschoeide Karmelieten van Sint-Albertis Tacet","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Parkstraat",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom right°°°$b in the image: top left°°°$b outside the image: bottom center°°°$b outside the image: top right,"$a A.J.$b in de voorstelling: onderaan, rechts°°°$a SORTIE DU COUVENT, RUE DE PARC$b in de voorstelling: bovenaan, links°°°$a VUE INTÉRIEURE DU COUVENT DES CARMES DECHAUSSÉS, DIT TACET. / Rue de Namur$b buiten de voorstelling: onderaan, centraal°°°$a Louvain Monl.$b buiten de voorstelling: bovenaan, rechts",http://resolver.libis.be/IE979322/representation,http://resolver.libis.be/IE979322/thumbnail,KU Leuven Libraries BIBC BRES TA00226
9980130740101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980130740101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image:165 x 233 mm,$c image with inscription: 193 x 243 mm.,$g Black-and-white,$a Gezicht op het Klooster der Ongeschoeide Karmelieten met links de kerk en de toegang. Centraal en rechts de verschillende vertrekken rond het binnenplein.,$a View of the Monastery of the Discalced Carmelites with the church and the entrance on the left. Central and right the various rooms around the courtyard.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Vue extérieure du couvent des carmes déchaussés dit tacet,Klooster der Ongeschoeide Karmelieten,50.87262,4.6994,,,,,,,,,,,$a VoL Building type$x monastery,"$a VoL Building$x Leuven, Klooster van de Ongeschoeide Karmelieten van Sint-Albertis Tacet","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A. JOOS$b in de voorstelling: onderaan, rechts°°°$a Louvain monl.$b buiten de voorstelling: bovenaan, links°°°$a VUE EXTÉRIEURE DU COUVENT DES CARMES DÉCHAUSSÉS DIT TACET. FONDÉ EN 1611. SUPRIMÉ EN 1796 ET DÉMOLI EN 1799. / Rue de Namur.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979329/representation,http://resolver.libis.be/IE979329/thumbnail,KU Leuven Libraries BIBC BRES TA00227
9980131130101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980131130101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1870-1914,,$c image: 194 x 307 mm,,$g Black-and-white,"$a Vijf tekeningen van vestigingen met kantelen, torens en toegangspoorten.","$a Five drawings of branches with battlements, towers and gates.",,$a Vestingen van Leuven,Wolfspoort,50.87499,4.697944,,,,,,,,,,,$a VoL Building type$x defensive walls,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings,$b drawing,$b in the image: distributed,"$a letters, cijfers en identificatie$b in de voorstelling: verspreid",http://resolver.libis.be/IE979336/representation,http://resolver.libis.be/IE979336/thumbnail,KU Leuven Libraries BIBC BRES TA00228
9980131850101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980131850101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1889,\\\\,fre,$c 1870-1914°°° $c 1889,,$c image: 237 x 333 mm,,$g Black-and-white,$a Gezicht op twee torens en de waterpoort waaronder de Dijle stroomt. Rechts een deel van de verdedigingsmuur. Links een sluis. Geheel links onderaan een plattegrond van de tekening.,"$a View of two towers and the water gate under which the Dijle flows. On the right, part of the defensive wall. On the left a lock. At the bottom left a map of the drawing.",,$a Janseniustoren en zgn. Lipsiustoren en de waterpoort,Janseniustoren,50.8765,4.69486,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x rivers,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings°°° Waterways,$b drawing,"$b in the image: distributed°°°$b in the image: bottom left°°°$b in the image: top left°°°$b in the image: middle, left°°°$b in the image: bottom left°°°$b in the image: bottom right","$a letters A t.e.m. F$b in de voorstelling: verspreid°°°$a Dyle. R:$b in de voorstelling: onderaan, links°°°$a Enceinte de Louvain. Traversée de la Dyle en amont. Restitution de l'etat ancien.$b in de voorstelling: bovenaan, links°°°$a legende$b in de voorstelling: midden, links°°°$a Plattegrond met letters A t.e.m. B en Dyle R$b in de voorstelling: onderaan, links°°°$a Louvain 27 mai 1889 / P. Combaz$b in de voorstelling: onderaan, rechts",http://resolver.libis.be/IE979343/representation,http://resolver.libis.be/IE979343/thumbnail,KU Leuven Libraries BIBC BRES TA00229
9980132060101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980132060101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,188u,\\\\,fre,$c 1870-1914,,$c image: 168 x 217 mm,,$g Black-and-white,"$a Gezicht op de eerste verdedigingsmuur van Leuven met toren en sluis. Rechtsonder uitvergroot detail van schietgat, bovenaan centraal plattegrond van de omgeving.","$a View of the first defensive wall of Leuven with tower and lock. Bottom right an enlarged detail of the observation hole, at the top a central map of the surrounding area.",,$a Eerste verdedigingsmuur van Leuven met toren en sluis,Janseniustoren,50.8765,4.69486,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x locks,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings,$b drawing,$b in the image: top right°°°$b in the image: top left°°°$b in the image: top right°°°$b in the image: top right,"$a 1re Enceinte murale de Louvain.$b in de voorstelling: bovenaan, rechts°°°$a Traversée de la Dyle. L'ecluse d'aval$b in de voorstelling: bovenaan, links°°°$a A. Ancien lit de la Dyle/B. Créneau pour la défense du pont./ C. Tour/D. id. démolie./E,F. Mur d'enceinte./H. Passage vouté.$b in de voorstelling: bovenaan, rechts°°°$a Créneau B.$b in de voorstelling: bovenaan, rechts",http://resolver.libis.be/IE980673/representation,http://resolver.libis.be/IE980673/thumbnail,KU Leuven Libraries BIBC BRES TA00230a
9980132680101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980132680101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1889,\\\\,fre,$c 1889,,$c image: 254x 350 mm,,$g Black-and-white,$a Drie verschillende afbeeldingen met links een gezicht op een toren. Rechts onderaan een gezicht op een geïsoleerde toren. Rechts bovenaan een detail van een schietgat van de geïsoleerde toren.,"$a Three different images with a view of a tower on the left. At the bottom right, a view of an isolated tower. Top right a detail of a crenelle of the isolated tower.",,$a Torens in het stadspark,Sint Donatustoren,50.87537,4.70277,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x parks,"$a VoL Building$x Leuven, Sint-Donatuspark (Stadspark)",,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings,$b drawing,"$b in the image: top left°°°$b in the image: top center°°°$b in the image: top right°°°$b in the image: middle, right°°°$b in the image: middle, left°°°$b in the image: bottom center°°°$b in the image: distributed","$a Enceinte de Louvain. / Parc St. Donat.$b in de voorstelling: bovenaan, links°°°$a Tour contigue au jardin de Mr. de Trooz$b in de voorstelling: bovenaan, centraal°°°$a A. Détails du créneau dans la Tour isolée.$b in de voorstelling: bovenaan, rechts°°°$a Tour actuellement isolée au milieu du parc. / Vue de l'exterieur$b in de voorstelling: midden, rechts°°°$a B. Mur avec fruit de 15 cent sur 2 m. de haut.$b in de voorstelling: midden, links°°°$a Louvain 27 mai 1889 / P. Combaz$b in de voorstelling: onderaan, centraal°°°$a letters A en B$b in de voorstelling: verspreid",http://resolver.libis.be/IE979350/representation,http://resolver.libis.be/IE979350/thumbnail,KU Leuven Libraries BIBC BRES TA00231
